 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Label
4380,394584,2,25,10154,8227,302,73,292.656866993786,172.54785263214893,712,90,574.0227226848892,32.816493682962175,575201.4694265985,5419.2070996735565,1,0,1,0,1,1,1,1,1.476632266067508,BENIGN
2218,132504,17,41,13276,5913,1481,90,278.50833219014964,239.4021252149508,194,8,229.2708534053037,150.117160461803,951590.8926671651,6865.385343317362,0,1,1,0,0,1,1,0,1.0553254638413174,BENIGN
21528,729183,42,33,10261,105,26,34,844.7640901744036,252.54570621220543,264,39,387.1771074242467,449.2499854918028,406874.3286197213,9695.89510261904,0,0,1,1,1,0,1,1,1.5092076813095536,BENIGN
23381,393348,19,2,2138,2295,725,87,860.03950584153,347.8895954653795,154,79,711.6712756590903,381.5753578761573,124536.31835983747,693.5740653049404,0,0,1,1,0,0,1,1,1.535988042541545,PortScan
50847,547808,34,25,450,3095,575,58,700.4620824820332,69.23052016929459,807,41,175.84118063953164,358.52357602701545,883022.7746449295,6906.589469818485,0,0,1,1,0,1,1,0,1.0326677468733798,DDoS
5277,164459,22,48,8553,5742,1239,39,956.8948709197664,174.36749413596309,332,63,128.44950052355824,354.6336406734858,540289.4935454944,2209.37728561568,1,0,0,1,0,0,0,1,1.3775846987569489,BruteForce
25362,453762,30,31,738,12956,467,78,134.55301908354568,443.832681999058,435,24,643.5410956498604,69.76106214390845,147952.91049279383,4471.542855882466,0,1,1,0,0,0,0,1,1.9666805636139937,BENIGN
62612,913448,9,33,278,10484,57,92,446.2024744210703,299.92472853303497,202,91,187.95110237893704,475.7662713755156,902392.9934516822,1029.7651906773049,0,1,1,1,0,1,1,1,0.6420898820204408,BENIGN
24558,333864,45,21,6086,8267,32,30,648.8808797341995,216.58801395503036,116,67,505.5219946543467,146.73802406462096,869587.4837173912,8661.814949808846,0,1,0,1,1,0,0,0,1.5883850748692685,BENIGN
50731,165928,7,32,2685,8385,643,17,404.4086232431738,286.98770607209417,135,82,299.5546141499116,493.39712960288216,894812.4075814456,6911.087629924788,0,1,0,1,0,1,0,1,1.7703305295875924,PortScan
50138,896817,29,20,9731,9529,554,76,906.3175139701244,454.784502863478,326,25,310.33424358327426,387.8461455799374,485902.9109776943,8131.289574439303,1,1,1,1,1,0,1,0,1.5041686628438335,BENIGN
2099,361279,26,41,4652,2710,877,1,518.7720653186017,487.0053659883905,360,47,103.33013138932496,5.79337061466084,221696.84940871477,2993.0677381726878,1,0,0,1,1,0,1,0,0.9157611905222368,BENIGN
23382,464454,3,41,2385,6906,1458,44,542.8676961814429,384.9729898729764,825,74,576.9527339756206,395.43036187983154,483999.10983913153,5935.813553159215,1,1,1,0,1,0,1,1,1.496882040190921,DDoS
62860,144354,1,28,5128,9167,770,80,685.6260160191691,318.3878772452772,808,95,141.8315288073875,418.4359811479465,192147.86379833933,9626.85430419264,1,1,0,1,1,0,0,1,0.6602648116003585,BENIGN
62196,393927,10,45,7329,1067,592,12,830.7543273021124,212.6137301228475,1426,63,180.4870159750808,480.0015022492963,981821.0192004938,6855.136741900559,0,1,0,1,1,1,0,0,1.074600259539041,DDoS
15748,76374,18,44,10271,4542,324,82,270.30606568046915,419.0028000399928,156,91,358.37304327363483,126.16583500707716,321189.44520445407,4716.203066183897,0,1,1,1,0,1,1,1,1.4538416765289972,BENIGN
41626,430790,27,26,7434,7735,187,34,310.42935883234145,342.1631610408333,716,6,60.038528470122685,69.17006856297607,505450.1704667084,5779.533814426001,0,1,0,1,0,0,1,1,0.9724574446863772,BENIGN
10749,151095,47,10,8168,1501,9,63,631.8650317422292,340.7835615802349,139,61,726.7103517392712,319.8412876917768,766370.1597181384,3145.663196028508,0,1,1,1,1,1,0,1,1.850362264596692,BENIGN
5276,469512,9,23,2442,5235,413,41,986.6622870095824,402.45027148026674,896,25,919.760529933927,5.703727655340092,510908.0913263296,4604.656988515524,1,1,0,0,1,1,0,1,1.0892816372303582,BENIGN
5277,164459,22,48,8553,5742,1239,39,956.8948709197664,174.36749413596309,332,63,128.44950052355824,354.6336406734858,540289.4935454944,2209.37728561568,1,0,0,1,0,0,0,1,1.3775846987569489,BruteForce
40826,516596,8,36,6171,3230,300,14,749.912709867566,492.57982517557593,186,28,930.5648779846408,456.77618069137696,317146.011853315,6823.784187284609,0,1,1,1,1,0,0,0,1.665666839522025,BENIGN
56511,395142,21,44,7689,3846,387,73,180.8418864412841,215.75199939050103,579,53,525.913735041396,123.23175750725892,480111.1084738668,7630.416858238768,0,0,0,1,1,0,0,0,1.036033677892358,BENIGN
31909,606201,37,9,1197,1404,970,32,582.3608671299299,64.05329239789717,1375,97,682.9482375283023,283.7403184296596,842636.3162618421,3077.272469217602,0,1,0,0,1,0,0,1,0.6025832185018225,BENIGN
52342,847983,28,4,8762,8074,986,20,165.50798205685055,138.6524732501819,213,34,828.8034869620308,236.7866748662186,136485.33854509113,9980.160142428766,0,1,0,0,0,0,1,0,1.2759809924063577,BENIGN
4344,10750,18,4,7132,12880,187,2,403.21284171080896,377.67037502926746,106,31,370.6302995250989,130.33389653659128,542010.9948287852,6250.075413535079,0,1,1,0,1,0,1,1,1.8582930040358288,BENIGN
4834,350293,4,1,9943,2525,151,89,208.2465192882807,487.1779995286704,147,67,130.16778172452567,22.012275040766312,813031.8950930282,7295.188649506267,1,0,0,1,0,1,0,1,1.5037767842983407,PortScan
38533,36488,14,2,5304,12990,961,21,761.4717584545937,334.82113494850466,1068,95,953.9533445973856,61.90159507214915,633474.433857441,7175.054199753102,1,0,1,0,0,1,0,1,1.0122840033399552,BENIGN
7099,157796,8,10,7707,3191,317,48,326.2066725961402,46.9146968451315,619,48,399.7553381587231,258.35949525314527,718659.9064914004,5014.685669770156,0,1,1,1,0,0,0,1,1.8576827783704788,BENIGN
40777,66263,38,32,9356,3950,1421,48,719.2024404036123,495.8408988873427,1323,1,180.05633541252308,38.86319006501543,129722.31534470432,4880.844431605623,0,0,0,0,1,1,1,1,1.0813244575052872,BENIGN
13588,707549,34,22,12194,10745,1099,22,576.0852565797162,451.08861536752784,1,39,994.816697486074,106.34620909181292,566520.3146670103,4735.11006584527,0,0,1,1,0,0,0,1,1.4054367820259244,BENIGN
28549,589717,28,42,2545,14039,489,46,941.5389504684354,22.31602739049601,525,69,280.9045685744725,48.06834981876243,296847.0212370191,170.67737592494197,0,1,1,0,1,0,0,1,0.7439604295581416,BENIGN
17432,490043,1,10,1642,3772,647,85,272.4847043359723,194.54362162823816,308,54,363.9253127377152,396.3240713804908,475743.1240300566,7123.901789001218,0,0,1,1,0,1,1,0,0.5672266945087034,BENIGN
28752,860953,21,18,6241,1916,1287,59,414.5852338378426,258.7979845314084,731,13,972.0275221517238,139.0171976772981,147379.29396158733,712.7730581274817,0,0,0,0,0,1,0,0,1.2387189295667238,BENIGN
63522,704269,4,9,7824,1260,984,8,291.01198849602025,128.5921268479659,79,54,282.70949579377725,211.41592595179537,948610.4414652946,3593.652711450117,0,1,1,1,1,0,0,0,1.6044071524704822,BENIGN
437,125355,39,31,14391,10199,434,29,498.8390082191459,357.7954114644821,878,23,775.172654231613,63.21627414341127,547635.8989858729,8059.066390723015,0,0,1,0,0,1,1,0,1.180901856125166,BENIGN
13019,136999,1,46,9245,94,415,86,795.2194649671926,149.02442310639103,1273,71,648.9128025506974,198.51610333019423,931989.3429745702,2290.1452771661084,0,1,1,1,1,0,0,0,1.995199281678767,BENIGN
62536,366009,26,28,9737,1722,1302,79,109.88196987477347,459.2284295062465,465,52,685.6646493884228,418.78890798998896,310983.1258674872,6459.755767442681,1,0,1,0,1,1,0,1,1.621726596440372,BENIGN
31044,687221,25,42,836,1357,377,62,715.1788463293503,309.4613033091628,1352,25,634.3755755726833,454.8930142372817,253109.32006377407,2591.841067440589,1,1,1,1,1,1,1,1,0.5304690921825599,BENIGN
56893,69275,26,11,364,10184,1430,64,977.1839634228274,309.16809906047627,1199,14,891.7180671414109,348.0959900274702,873214.307819475,532.6636804983196,0,0,0,0,0,0,1,0,0.5083018563695287,BENIGN
34981,112357,43,31,9323,8445,673,3,208.49632269979293,382.17502357559096,508,85,574.7072002227244,301.2992084341764,272731.0528752579,7538.745880598602,1,1,1,0,0,1,1,0,1.1352416188487138,BENIGN
15137,550681,2,29,10182,9389,995,7,980.1902831731184,444.12767319325616,1404,69,633.7067222859662,256.2686769734437,900897.3761930288,98.81957500255884,1,0,0,0,1,1,0,1,1.7872302795862471,BruteForce
7178,330905,49,39,10013,11485,248,13,314.7780293840915,13.18702739848892,281,83,603.9639951445579,219.23249748239596,614914.6041307928,4979.469129126131,0,0,1,0,1,0,0,0,1.2508705095086785,BENIGN
47206,249828,19,27,3817,7392,1251,36,133.85533192232117,362.97373424066046,408,45,214.64257308625196,185.015732419976,638090.041898929,2433.358305637746,1,0,1,1,0,1,0,0,1.5675700315002985,DoS
8737,727507,12,28,8881,8024,1289,33,337.4911708277943,193.8133356422764,585,60,958.3898765136838,415.4799833026266,228308.7949345668,2676.6341931002003,0,0,1,0,0,1,1,0,0.8570685152904728,BENIGN
25552,516687,4,16,6122,14755,523,94,127.7476706773377,255.7313365071817,6,93,654.8716071272048,391.72227153803226,616337.2917588749,7807.831231914297,0,1,0,0,1,0,1,0,0.7463741187147628,DoS
17042,60546,3,31,49,1997,42,21,901.0089146333996,436.95516040714296,1184,77,111.26584570029055,77.12409998215591,616146.6053053453,9680.545906812837,1,0,1,0,0,1,0,1,1.0704148310685804,BENIGN
49501,268855,22,29,8185,4508,63,34,961.842662328933,415.5760866820239,1186,98,421.2605257871,206.98240727145847,53785.53658059178,1710.218342427631,0,1,0,1,0,0,1,0,1.2155709929820984,BENIGN
10913,519985,21,42,9058,10655,1255,70,386.5524352612445,30.57277703534989,720,4,945.513839155681,390.6945981713443,44740.13674920504,3699.243721049102,0,1,0,1,1,0,1,0,0.5968561970012656,BENIGN
10561,580736,42,35,6534,10453,1403,70,369.3516817358439,382.6946019187554,438,43,330.6968257431377,238.0752134449173,472791.7000397112,1484.6345337235614,0,0,1,1,0,0,0,0,1.295035107798914,BENIGN
798,875230,9,15,8128,12620,1123,80,698.0701062645375,375.01644623522657,799,74,422.3036499507252,435.6823501000674,191821.17279486777,127.47742601066786,1,0,0,1,1,1,1,0,1.7101184012799782,BruteForce
48262,213624,4,32,3197,4742,827,86,887.1973099548209,102.06982293632498,14,43,956.9904135883792,71.027325738971,249464.46165625655,9466.731401824823,1,1,0,1,0,1,1,0,1.5508535340794083,BruteForce
2593,395756,13,18,3282,13276,1188,38,127.21514959884335,482.1569455672021,562,79,81.711668167884,330.47588217506774,799177.9131490195,2176.619554965692,0,0,1,1,0,0,0,1,0.8685001400893739,BENIGN
1140,561932,28,44,5363,7849,447,77,910.9415249009749,377.1540622709954,174,40,674.8377100930761,44.57164154076269,787178.526475489,352.5702869236748,1,0,1,1,1,0,1,1,0.511866061332451,BENIGN
59170,767951,14,12,7012,6953,998,77,85.85995111906172,315.9503892326258,711,9,202.839199354956,163.88298816388075,338652.5095776917,6417.665345202516,1,1,1,1,0,0,0,1,1.217775951901242,BENIGN
36082,56482,9,33,10940,9117,546,54,456.92565471321245,238.9899148249631,1016,70,87.39142116382088,406.6130422047484,299204.8871565018,3791.940377564455,1,1,0,0,1,0,0,0,1.604010930799503,BENIGN
7993,643943,28,17,471,1313,157,25,387.5727228085696,247.6051809350454,103,10,462.011121157824,179.55923617076357,174581.94053359353,45.92797504237269,0,0,0,1,0,1,1,0,1.5876562538214043,BENIGN
11352,313704,16,1,14964,12936,890,31,198.5305712630284,99.2217795002553,160,30,627.8090623021718,125.77304304744354,429837.2752221465,6211.645581625927,1,1,1,1,0,1,1,1,0.8330380592204623,PortScan
65255,303365,1,39,5182,14475,329,91,979.0082057570228,175.32068995211174,95,40,852.1770694411823,104.41559592196016,47522.192486906526,313.9439729324653,0,1,0,1,1,0,0,1,1.5051714144746566,PortScan
43939,271992,18,30,7573,13704,1473,96,114.93095287578498,91.30657028718146,1195,21,499.9217114199502,229.34974161875013,776501.4772040384,8900.799514186723,0,1,1,0,0,1,1,1,0.8734667065240334,BENIGN
56813,500532,48,21,4454,10033,1018,48,461.2085514558874,494.0936312707692,1059,94,88.10511474093694,291.0067702054428,917107.2281254594,7127.41056973692,1,0,0,0,0,0,1,1,1.715926657515893,BENIGN
42961,818008,39,49,6985,11526,195,44,290.2662152784728,428.1881999729802,263,2,290.2239353117335,8.662271455227861,167546.39850531056,9820.77302416462,0,0,0,1,0,1,1,1,1.703898303910492,BENIGN
28941,395808,26,32,8170,8979,486,37,313.8758470033923,321.4984885219858,1162,35,950.855217298762,447.979066317646,58934.4261513849,2596.8210991112164,0,1,1,0,0,1,0,0,1.2814175899124651,BENIGN
59520,182269,23,7,12659,5540,403,45,491.62738364662647,23.40176758457476,1366,90,555.0793492212554,109.49077347276253,253643.377216881,3312.0712490133897,0,1,0,0,1,0,0,1,0.8391162609833561,BENIGN
49708,103893,34,16,5420,561,235,51,648.1591725208344,32.63991933385482,452,54,725.2858907631286,273.6984822871505,184460.20601852905,8882.09751055972,0,0,0,1,0,0,1,1,0.8569083950009142,BENIGN
6566,390531,36,46,4498,2569,1146,77,796.8735357383025,117.03376566985192,66,51,397.8168302609032,115.28626601719768,888321.2058735531,6392.3883660443225,0,1,1,0,1,0,0,1,1.3473856775569653,BENIGN
39076,249063,16,23,4552,4678,42,81,71.95151014810625,136.94230962487202,347,58,534.6826459679257,118.4465309092537,698879.3507964399,3136.942055490389,1,1,0,0,1,0,0,0,1.2350701509547353,BENIGN
798,875230,9,15,8128,12620,1123,80,698.0701062645375,375.01644623522657,799,74,422.3036499507252,435.6823501000674,191821.17279486777,127.47742601066786,1,0,0,1,1,1,1,0,1.7101184012799782,BruteForce
54287,389955,36,8,11932,14657,276,27,679.5863021997689,23.10205711966431,511,59,353.17563115120754,65.11540714625752,172440.93540102665,7031.865735433022,1,0,1,0,1,0,0,0,1.429173056784955,BENIGN
50363,453106,9,24,11062,2763,566,35,709.8148753354103,454.52536799751226,156,40,102.39356793199951,213.64771310199,63263.17688169322,2511.1274669136337,1,0,0,0,1,0,0,1,1.7752044257444093,BENIGN
49322,518779,5,46,1908,13473,994,2,275.8900861416669,190.51377172467903,906,97,412.2683712284671,161.71214648354396,333274.58679910493,6955.518592705821,1,0,1,1,0,0,0,0,1.8071167813730131,DDoS
62975,629662,16,5,6482,8637,1245,46,584.5759661750927,55.7793573638553,1311,65,630.2967237556869,196.9320565218024,166739.1392563887,8558.901923412684,0,0,0,1,1,0,0,0,1.471718837650697,BENIGN
27142,500727,30,42,1411,14179,1493,60,372.133232599546,236.69240291098444,373,70,737.9955315611516,474.7039175025404,373006.8092027196,9998.221831449206,0,1,0,0,0,0,0,1,0.8036180924485379,BENIGN
9885,323065,33,38,13248,11980,1340,62,553.5840720687028,429.4203490921464,759,79,814.3031197387505,156.91212518359438,686808.8534661343,1979.149337501602,1,1,0,0,0,1,0,0,0.911778072144441,BENIGN
43545,157088,36,1,4380,13113,264,38,83.31170156778276,281.04231757309606,266,54,134.20442219843798,170.01648584771715,731249.5446180849,7337.359385666822,1,1,0,1,1,1,0,1,1.77273196715719,BENIGN
4382,510997,32,34,1751,7738,1,57,548.7172280921071,201.6744615085977,350,5,972.7192152784093,496.3985002310569,280336.0120371728,1338.7044496865872,0,0,0,0,0,0,0,0,0.7232239825108322,PortScan
63870,84028,30,46,1484,6022,690,52,314.51772760716085,359.62528290703705,475,25,339.9543488706626,311.1511509303025,324683.5673678113,7187.8147358159,0,1,0,1,0,0,0,0,1.5155321695050237,PortScan
55407,450196,14,39,2714,7711,982,84,203.3461383031953,120.53074860556131,304,76,112.47938134284688,448.08909333893166,10850.972987784911,3266.702199739508,0,1,1,0,1,1,0,1,1.4569304475881384,BENIGN
2347,340942,2,12,8372,13123,601,8,208.0935700953929,129.78883648333846,484,10,781.8910548757095,387.5144371347535,35816.51027794688,4081.513270910682,0,1,0,1,0,0,0,1,0.7359724523449626,BENIGN
5642,100690,30,25,6576,11402,138,29,948.993454247968,196.8529253812324,1034,95,333.05179722372736,242.55881515729828,574002.511664264,5808.847920360652,0,1,1,1,1,0,0,1,0.9018872227107932,BENIGN
10574,286167,5,46,7533,1130,486,31,587.5270932164947,480.1644196888333,572,42,750.2678691727269,278.1354466477957,210895.3440555165,8548.383308852408,0,0,0,1,1,1,1,1,1.0505970359000625,BENIGN
7076,945103,43,15,679,8072,1259,13,935.5536332529508,365.2886546848227,167,7,437.2875350412805,460.4907844916014,643821.0795823573,1894.180114844598,1,1,1,0,1,0,0,0,1.9158564200226225,BENIGN
27876,994970,46,15,2371,3400,378,79,173.68473687684838,362.7500026320904,524,28,804.069770452366,133.25846333397416,485984.3509649285,6688.369674198418,0,0,0,1,1,0,0,1,1.6234863166227562,BENIGN
40829,492093,40,19,2025,3089,1194,69,716.6444887179956,396.2555489080091,574,58,608.698450294104,188.0251971660064,225296.51410199396,9496.412400016035,1,1,1,0,1,1,0,0,1.2430964122202923,BENIGN
56310,288964,20,33,5425,14329,678,17,72.76331586805632,43.2602791094806,57,10,309.08802479510217,165.37712699713367,743756.3644198123,8003.32209530928,1,0,0,1,1,0,0,0,1.8399014229533237,BENIGN
32174,187922,9,34,6094,5394,460,40,722.7399678686293,345.7009118321639,1243,41,54.415760479016605,175.5959191704177,40179.28277873457,6962.487756852777,0,1,0,1,1,0,1,0,1.868158215174833,BENIGN
33598,651682,43,10,4079,2510,1016,39,932.2096752134222,292.70650562059785,556,35,604.3938536645373,234.0806532323377,899557.8526333926,506.6270651985423,0,1,0,0,1,0,0,0,1.4778151111286142,DoS
14155,93268,41,42,11634,14288,695,59,990.2474446935518,473.2955684231882,287,49,294.3864971976716,322.464647247807,92869.78286528237,6060.570942896597,0,0,1,0,0,0,0,1,0.5107258291978585,DoS
11142,578689,7,36,11055,3757,1277,31,465.2241786196013,305.381557312298,456,22,949.0010983329744,359.35783638119574,197369.8103334972,7362.677627868356,0,0,1,0,0,1,0,1,0.6004660612866428,BENIGN
40841,251460,45,11,13891,5782,619,93,884.762704634772,244.5754214146073,794,53,191.4428424925784,441.35104237024666,5020.586985292272,4396.142333968992,0,1,0,1,0,1,0,1,1.874069028437176,BENIGN
64097,602273,7,32,9826,4145,1349,75,476.8837508930689,200.84517649237267,1293,23,599.3949086196271,409.2280712453911,116341.3353257612,9307.32355104914,1,0,1,0,0,1,0,0,1.247839475776081,BENIGN
59205,380332,2,9,7587,10654,768,84,899.4783612070723,354.0756592409378,183,3,848.7197085903659,28.408145215912743,385572.6865543659,920.8483047886592,1,1,0,0,1,1,0,1,1.274050280095177,DoS
28198,114794,41,40,404,12628,271,96,615.170219872928,434.1024234855936,273,92,938.1187045397444,332.4520444964397,609244.3969719801,6211.740814026544,1,1,1,1,1,1,0,0,1.3897374429694764,BENIGN
41803,690989,24,2,12708,5140,106,67,749.1745409994671,406.9861241726635,66,5,174.09075976127835,313.12914726263614,194438.60996803295,3332.505340686153,0,0,0,0,1,0,1,1,1.4966377007500284,PortScan
33454,442112,39,24,13304,12628,856,30,919.6993381948394,318.7252676747761,747,58,496.0981960044113,335.489936676269,194231.08653164984,763.1134649174181,0,1,0,1,0,0,1,0,1.8489128474265737,BENIGN
8812,499723,8,9,3229,11183,141,12,579.1044870809665,445.7056558257574,906,59,113.03361338858188,397.24393860611394,703060.4975456841,8420.149657497614,0,1,0,1,0,1,1,0,0.8159403755794419,BENIGN
2220,160082,15,38,5308,6644,566,95,845.8426436915234,98.56344833060436,1342,92,383.88203082143184,472.1067855465362,62356.024202176304,3184.433855900055,0,0,1,1,0,0,1,0,1.7652793365623274,BENIGN
61542,530091,1,16,6585,13258,719,69,813.6252756544803,86.42578379407276,730,22,514.3754398643698,180.21707953214556,858853.5561819124,5583.457544583713,0,0,0,1,0,1,0,1,1.2053216175871977,BruteForce
56313,805879,25,49,1014,3004,341,66,165.53724897866692,376.4425189098973,369,88,304.48060027093584,123.31373511972198,5935.364699952278,5059.452155646914,1,1,1,0,1,1,0,1,0.7711110415653186,BENIGN
37240,34708,26,15,4145,6840,627,60,470.9221362867764,33.73293682415939,1351,80,106.77827725927892,87.92759171061688,34731.811643244786,3714.571029893026,0,0,1,1,1,1,0,1,1.98707283075922,BENIGN
43799,251974,45,25,9858,524,395,57,261.93370837750314,347.56915076158464,349,42,415.93753837285567,346.62428281136937,320765.76641973626,7604.465046361693,0,1,1,0,1,0,0,0,0.6375940897612501,BruteForce
